"quarter","i_we","log_tenure","log_num_tokens","company","log_network_size","log_clustering","global_reach","user_id","department"
"2010Q2",-0.567644133277378,-0.825509727718615,1.09402212515933,"Company_1",0.350081497138048,1.31812541039615,0.554187396281662,"user_3","Department_2"
"2010Q3",-0.865816623260413,-0.51044211525907,1.01376894374239,"Company_1",0.490393575835015,1.18359126081584,0.953129017493258,"user_3","Department_2"
"2010Q4",-0.701904758973954,-0.286601719836514,1.02730027149864,"Company_1",0.591991440736832,1.31351603135217,0.933998998619855,"user_3","Department_2"
"2011Q1",-0.363772506083024,-0.112853113528267,1.16511860468412,"Company_1",0.724859589166682,1.25572578754963,1.1352800667661,"user_3","Department_2"
"2011Q2",-0.0159286592796731,0.0291738697509283,1.21317558465062,"Company_1",0.918663169864059,-2.04216007154421,0.656344632618407,"user_3","Department_2"
"2011Q3",-0.475734227830981,0.149293244689985,1.21881571695341,"Company_1",1.12171077348992,-2.73613323613128,0.584130034518294,"user_3","Department_2"
"2011Q4",-0.702327679552417,0.253368979381529,0.980885203498313,"Company_1",0.996813673133269,-2.37470511437765,0.775674852649689,"user_3","Department_2"
"2012Q1",-0.0638714226106844,0.345186168936719,1.24790998887661,"Company_1",1.04615887355069,0.442388888730024,0.997602641932962,"user_3","Department_2"
"2012Q2",-0.0519585804168192,0.427330647013257,1.03761128815967,"Company_1",0.944454559754212,0.447649412448884,0.929106410672693,"user_3","Department_2"
"2012Q3",0.0317009582673986,0.501647562679414,1.20453994356922,"Company_1",0.847021206066896,0.6086694139819,0.553844915125361,"user_3","Department_2"
"2012Q4",-0.68197961511542,0.54753126800647,0.463846402912698,"Company_1",0.440428041316113,0.47841674596038,0.341555524097998,"user_3","Department_2"
"2012Q4",-0.235776234162996,0.0713012719879044,0.599483094062489,"Company_1",0.48498346912011,0.574461559077764,0.280447100637943,"user_4","Department_2"
"2013Q1",-0.165808943948933,0.185549098065389,0.759454379093524,"Company_1",0.695647550314567,0.836827647018554,0.296005530309919,"user_4","Department_2"
"2013Q2",-0.0729883631056128,0.285189976136757,0.787414139483091,"Company_1",0.803224501152523,0.34941746565524,0.533149268108865,"user_4","Department_3"
"2013Q3",-0.0883406557392337,0.373539120202664,0.772439356055763,"Company_1",0.832669422189355,0.45026507968245,-0.00136596511859295,"user_4","Department_3"
"2015Q3",-0.679888620994414,0.856309096601796,0.263034290585131,"Company_1",0.381266718188093,0.116151797165536,0.110185040076702,"user_4","Department_3"
"2015Q4",-0.418958728071866,0.900062967746287,0.747244612772686,"Company_1",0.803224501152523,0.355413579345326,0.340283451231736,"user_4","Department_3"
"2016Q1",-0.0621630823312869,0.914119030173072,1.00856078758395,"Company_1",0.85057193192656,0.409976938749652,-0.102202202709604,"user_4","Department_3"
"2013Q4",-1.18502518760988,-0.825509727718615,0.267634741196957,"Company_1",1.04897496498111,0.455467582393374,0.381625819385255,"user_5","Department_2"
"2014Q1",-1.44155510064059,-0.51044211525907,0.219027636003792,"Company_1",0.969492807743943,0.758575891395486,-0.51141825861024,"user_5","Department_2"
"2014Q2",-1.70348273379436,-0.286601719836514,0.494416918721634,"Company_1",1.12942446031702,0.547674618118844,-0.17123661864406,"user_5","Department_2"
"2013Q2",-0.92627575047221,-1.13987257325152,0.287543037334913,"Company_1",0.795702531254115,0.758575891395486,-0.880025834549432,"user_6","Department_2"
"2013Q3",-0.897192141046366,-0.705794937906116,0.293677995546642,"Company_1",1.01455566610686,0.776911214212762,-0.477561550015879,"user_6","Department_2"
"2013Q4",-0.660383701281072,-0.428486849807736,0.164469884134102,"Company_1",1.09281833206753,0.619028854987422,0.177213494952823,"user_6","Department_2"
"2014Q1",-0.819909367445752,-0.224288252949783,0.25243894543551,"Company_1",1.24200557904089,0.47841674596038,0.583640775723577,"user_6","Department_2"
"2016Q1",-0.762967288031193,0.54753126800647,0.504430053814919,"Company_1",0.634057049726675,-0.0586783706854677,-0.286310287161313,"user_6","Department_2"
"2011Q1",-1.020877535214,-0.966970997482019,0.846975571455327,"Company_1",-0.142587251681635,1.4523379453795,-0.636032473624458,"user_7","Department_4"
"2011Q2",-0.968970595528583,-0.602022918197419,1.03906397445875,"Company_1",0.708289043192044,-2.04216007154421,0.670924544700949,"user_7","Department_2"
"2011Q3",-0.802061975224823,-0.354324812844938,0.98089672737824,"Company_1",0.799471764003774,-2.73613323613128,0.318266805469506,"user_7","Department_4"
"2011Q4",-0.841977396785585,-0.166583747840744,0.720554139918214,"Company_1",0.610942467733803,-2.13663849663891,0.467539663737422,"user_7","Department_4"
"2011Q2",-1.0977692660695,-1.13987257325152,0.381300419313282,"Company_1",0.405423218984579,-2.04216007154421,0.400364431222886,"user_8","Department_1"
"2011Q3",-0.945877502100372,-0.705794937906116,0.494584503533925,"Company_1",0.665405154065248,-2.73613323613128,-0.449380243440225,"user_8","Department_1"
"2011Q4",-0.895602683513875,-0.428486849807736,0.598043411065341,"Company_1",0.601519306203994,-2.04216007154421,0.877049274914888,"user_8","Department_1"
"2012Q1",-0.873841747963306,-0.224288252949783,0.645546535674059,"Company_1",0.55778466319987,0.827698008337379,0.746906435520377,"user_8","Department_1"
"2012Q2",-1.01643782787197,-0.06258410868783,0.428216330025173,"Company_1",0.440428041316113,0.698698728032239,0.752581837539085,"user_8","Department_1"
"2012Q3",-1.00505726160591,0.0713012719879044,0.484521471852613,"Company_1",0.468545283888172,0.812215176510193,-0.168349991755235,"user_8","Department_1"
"2012Q4",-0.715066469217739,0.185549098065389,0.468518686337446,"Company_1",0.656564879171784,0.734531051979365,1.0918338857953,"user_8","Department_1"
"2013Q1",-0.905768955996626,0.285189976136757,0.567423495873004,"Company_1",0.708289043192044,0.789953743538611,0.309362295405671,"user_8","Department_1"
"2013Q2",-1.19368726977226,0.373539120202664,0.473845509605894,"Company_1",0.836279949922945,0.18015356587409,0.483734129842528,"user_8","Department_1"
"2013Q3",-0.819221237674843,0.452897260991786,0.559994938363719,"Company_1",0.829043627908324,0.276541674127749,0.601596573489663,"user_8","Department_1"
"2013Q4",-0.836735949950798,0.524926518131074,0.440266865210576,"Company_1",0.825402437427064,0.328021622538388,0.49376393513421,"user_8","Department_1"
"2014Q1",-1.05726440419557,0.590866857376133,0.574592320266194,"Company_1",0.881883693088969,0.529236123712574,0.493617157495795,"user_8","Department_1"
"2014Q2",-0.894753966161459,0.651667959471697,0.723138445572764,"Company_1",1.15215772581603,0.437088959971982,0.448213941346131,"user_8","Department_1"
"2014Q3",-1.16871248536565,0.708073308023619,0.49253574504181,"Company_1",0.757069913829396,-0.0120106560983927,0.286954242607668,"user_8","Department_1"
"2014Q4",-0.495773520698012,0.760675875220701,0.656316896431296,"Company_1",0.660996408775787,0.30915284617923,-0.0219148344966736,"user_8","Department_1"
"2015Q1",-0.79078950597259,0.809956192479877,0.668191155024028,"Company_1",0.643131198634919,0.423662804149281,-0.1630659967723,"user_8","Department_1"
"2015Q3",-1.0151385065595,0.900062967746287,0.151847208864161,"Company_1",0.41135749228692,-0.162405779520385,-0.565334577787967,"user_8","Department_1"
"2015Q4",-0.534539063270291,0.941493854569508,0.172966420679309,"Company_1",0.587187511814649,-0.0272270959115642,0.295614123274146,"user_8","Department_1"
"2016Q1",-0.770168802171465,0.954829462159327,0.629284614659618,"Company_1",0.861136735829706,0.235314255141558,0.677333834911731,"user_8","Department_1"
"2011Q3",-0.646157079657228,-0.966970997482019,0.352842388663319,"Company_1",0.768843541394797,-2.73613323613128,-0.288463025858064,"user_9","Department_1"
"2011Q4",-0.827260084227052,-0.602022918197419,0.522308289598266,"Company_1",0.745132378998283,-1.95882419454203,0.0231459004966889,"user_9","Department_1"
"2012Q1",-0.881042722816924,-0.354324812844938,0.505445546489155,"Company_1",0.814385167202695,0.893460838754789,0.19976832538924,"user_9","Department_1"
"2012Q3",-1.18142401109456,-0.015357567058186,0.472967876302158,"Company_1",0.704095885350575,0.743212598700745,-0.093248766766297,"user_9","Department_1"
"2012Q4",-0.835703096166302,0.111270962735282,0.325217347816618,"Company_1",0.682816900911638,0.678188967912681,0.512502546971841,"user_9","Department_1"
"2013Q1",-1.15181064241196,0.220195390583614,0.288755596525853,"Company_1",0.624885849257027,0.770298669064598,-0.114922931372225,"user_9","Department_1"
"2013Q2",-0.886452906453773,0.315764372250512,0.252381923180342,"Company_1",0.601519306203994,0.283185264543941,-0.0972117630034982,"user_9","Department_1"
"2013Q3",-0.747988721049013,0.400898170189396,0.462553978479743,"Company_1",0.8106810617891,0.378902447785593,-0.171089841005646,"user_9","Department_1"
"2013Q4",-1.08135074379955,0.477652944499505,0.231375698736026,"Company_1",0.788113994385357,0.515084908375492,-0.0276880882743247,"user_9","Department_1"
"2014Q2",-1.07770768268742,0.61166458821653,0.29565290323306,"Company_1",0.577498153694408,0.612831409399927,-1.08091549565991,"user_9","Department_1"
"2014Q3",-0.850262697338816,0.67092620481343,-0.0336571477800545,"Company_1",0.381266718188093,0.0774318959162182,-1.02690132472324,"user_9","Department_1"
"2014Q4",-0.492031290762227,0.726004280506625,-0.048203922567442,"Company_1",0.45178581093453,-0.0694806748758403,-0.410777724537116,"user_9","Department_1"
"2016Q1",-1.15172381726062,0.927926444328173,0.126855676928623,"Company_1",0.522156431847876,-0.241102051826332,-0.137820242964943,"user_9","Department_1"
"2011Q4",-0.168268929982971,-0.428486849807736,-0.0694289972200701,"Company_1",0.506422062506902,-2.53258747360299,0.510349808275089,"user_10","Department_2"
"2012Q1",-0.364768987978724,-0.224288252949783,0.0626719518457349,"Company_1",0.428917813866398,0.716841701098958,-0.271975004476128,"user_10","Department_2"
"2012Q2",-0.695626323823655,-0.06258410868783,0.160719667441882,"Company_1",0.47953901229124,0.866436033209718,-0.571841719757692,"user_10","Department_2"
"2012Q3",-0.52146130198236,0.0713012719879044,0.243106990915988,"Company_1",0.716614342275495,0.905910494517902,-0.317231442987377,"user_10","Department_2"
"2013Q1",-0.233998146142973,0.285189976136757,0.0495116113801593,"Company_1",0.691391963069709,1.27714298351105,-0.0610066121944984,"user_10","Department_2"
"2013Q2",-0.601676237043236,0.373539120202664,0.420908772706062,"Company_1",0.818073340930876,0.958736302102298,-0.685447611890796,"user_10","Department_2"
"2013Q3",-0.439286059933042,0.452897260991786,0.541934000464449,"Company_1",1.01455566610686,1.26569126469879,-0.290909319831645,"user_10","Department_2"
"2013Q4",-0.36704118241558,0.524926518131074,0.426701937582253,"Company_1",1.08206585174648,0.987415743898954,0.0589596442699153,"user_10","Department_2"
"2014Q1",-0.385374711595006,0.590866857376133,0.649618298344269,"Company_1",1.26852828311466,1.01262329673081,0.561281648805047,"user_10","Department_2"
"2014Q2",-0.245565665115857,0.651667959471697,0.714121648226539,"Company_1",1.55456199171135,0.981279216439479,0.754930279753722,"user_10","Department_2"
"2015Q2",-0.389196276589715,0.856309096601796,0.438678425041108,"Company_1",1.34150660721318,-0.234199195309451,0.160480844173529,"user_10","Department_2"
"2015Q3",-0.384324540716832,0.900062967746287,0.773239894980258,"Company_1",1.69649046875664,-0.395524564642141,0.488969198945991,"user_10","Department_2"
"2015Q4",-0.0343940140857096,0.941493854569508,0.753570744861534,"Company_1",1.61621423618391,-0.0586783706854677,0.294978086841015,"user_10","Department_2"
"2016Q1",-0.276989838542178,0.954829462159327,0.846062415975831,"Company_1",1.74278351777886,-0.227363034101179,0.366654500266939,"user_10","Department_2"
"2013Q1",-1.52025158424513,-1.36230534097146,-0.0572277959899062,"Company_1",0.126373813295615,0.948481960573166,-1.31502582893161,"user_11","Department_2"
"2010Q3",-0.332857419258379,-0.966970997482019,0.530464778625688,"Company_1",0.284087475947258,0.815338966047344,0.787710618999709,"user_12","Department_2"
"2010Q4",-1.06777869633257,-0.602022918197419,0.40196629807709,"Company_1",0.45178581093453,0.87077233185443,1.09300810690262,"user_12","Department_2"
"2011Q1",-0.365572944538832,-0.354324812844938,0.653795776715808,"Company_1",0.629483710513484,1.22408441170232,1.07622653024386,"user_12","Department_2"
"2011Q2",-0.507569697212327,-0.166583747840744,0.882163396141522,"Company_1",0.928426073082324,-2.24570583407251,0.583298294567276,"user_12","Department_2"
"2011Q3",-0.379931751313722,-0.015357567058186,1.14444480424789,"Company_1",1.34748223466999,-2.73613323613128,0.56137950056399,"user_12","Department_2"
"2011Q4",-0.297018225834644,0.111270962735282,1.05464707452551,"Company_1",1.25315656933836,-2.24570583407251,0.689516378900165,"user_12","Department_2"
"2012Q1",-0.18158307858771,0.220195390583614,0.997295890144428,"Company_1",1.01455566610686,0.880788192265203,0.890454965890112,"user_12","Department_2"
"2012Q2",-0.0653793280168948,0.315764372250512,0.913051878376392,"Company_1",1.07117682834617,0.748370851298714,0.804100788622702,"user_12","Department_2"
"2012Q3",-0.00371219869942718,0.400898170189396,0.934014367084083,"Company_1",1.06568002061405,0.872211879005885,0.596067949109369,"user_12","Department_2"
"2012Q4",-0.0872911439891938,0.477652944499505,0.653086409301385,"Company_1",0.97257180232627,0.635294793901599,0.602085832284379,"user_12","Department_2"
"2013Q1",-0.342137643768087,0.54753126800647,0.525200068056703,"Company_1",0.905470616269114,0.783462531212055,0.525859312067594,"user_12","Department_2"
"2011Q4",-0.966871452187024,-0.705794937906116,-0.0344056645895704,"Company_1",0.270256545944734,-2.04216007154421,-0.773954527854958,"user_13","Department_1"
"2015Q1",-0.900024594396318,-0.286601719836514,0.0740310645717986,"Company_1",0.317719200996004,-0.132034714392738,0.453106529293293,"user_14","Department_3"
"2015Q2",-0.944469604408168,-0.112853113528267,0.402950802635428,"Company_1",0.134579608641172,0.128601452928649,0.184160969837793,"user_14","Department_3"
"2015Q4",-1.08549809785421,0.149293244689985,0.287648605475133,"Company_1",0.601519306203994,-0.162405779520385,0.550713658839177,"user_14","Department_1"
"2016Q1",-0.955873719524795,0.185549098065389,0.508153355132954,"Company_1",0.643131198634919,-0.227363034101179,0.411177050586114,"user_14","Department_1"
"2011Q4",-1.19690968729402,-0.825509727718615,0.709085271856282,"Company_1",0.712461796291757,-2.24570583407251,-0.0928084338510523,"user_15","Department_1"
"2012Q1",-1.28340563409699,-0.51044211525907,0.690614031885129,"Company_1",0.511698996513064,0.62313053129094,-0.0338527490877491,"user_15","Department_1"
"2013Q3",-1.19553270870333,-1.13987257325152,0.0837121761816858,"Company_1",0.134579608641172,0.276541674127749,0.663536736900735,"user_16","Department_1"
"2014Q1",-0.763973057641494,-0.428486849807736,0.49000408602216,"Company_1",0.562755686222132,0.517463186852975,0.478205505462235,"user_16","Department_1"
"2014Q2",-0.61944723032147,-0.224288252949783,0.628735753919899,"Company_1",0.656564879171784,0.58100278145395,0.439260505402825,"user_16","Department_1"
"2014Q4",-0.931705528190833,0.0713012719879044,0.366539633703726,"Company_1",0.567698057655775,0.312332793917925,0.129217207191163,"user_16","Department_1"
"2015Q1",-0.895451803092145,0.185549098065389,0.376244856557329,"Company_1",0.784294393103869,-0.0427779896098888,0.173690831630867,"user_16","Department_1"
"2015Q4",-0.987772525127653,0.452897260991786,0.034029930633237,"Company_1",0.687115150863033,-0.0120106560983927,0.169140724840006,"user_16","Department_1"
"2016Q1",-0.986690356574657,0.477652944499505,0.483492533734561,"Company_1",0.737080685381935,0.144867391842826,0.48500620270879,"user_16","Department_1"
"2013Q3",-1.44655225062097,-0.602022918197419,0.627711109279945,"Company_1",0.764936932952778,0.315498513654953,-0.100832278084398,"user_17","Department_1"
"2013Q4",-1.57298920514041,-0.354324812844938,0.642456541245345,"Company_1",0.788113994385357,0.252785196641971,-0.453294313797955,"user_17","Department_1"
"2014Q1",-0.774510539104633,-0.166583747840744,0.676898056870851,"Company_1",0.768843541394797,0.378902447785593,-0.216297353637424,"user_17","Department_1"
"2014Q2",-1.12135706512193,-0.015357567058186,0.72196002990389,"Company_1",0.993820654143932,0.30915284617923,0.352319217581754,"user_17","Department_4"
"2011Q4",-1.20453532042754,-0.705794937906116,0.369680199643483,"Company_1",0.606243830937228,-2.24570583407251,-0.83589469126603,"user_18","Department_2"
"2012Q1",-1.12139157946781,-0.428486849807736,0.258836920678228,"Company_1",0.490393575835015,0.8322775530038,0.263616598099706,"user_18","Department_2"
"2012Q2",-1.2620770866017,-0.224288252949783,0.250438907635933,"Company_1",0.55778466319987,0.799580248238004,-0.429418484615804,"user_18","Department_2"
"2012Q3",-0.925977165427937,-0.06258410868783,0.558453803766572,"Company_1",0.708289043192044,1.0843339547935,-0.350696744545966,"user_18","Department_2"
"2012Q4",-1.2521393518189,0.0713012719879044,0.78486958937975,"Company_1",0.682816900911638,0.910012170821419,0.427518294329636,"user_18","Department_2"
"2013Q1",-1.42658725947076,0.185549098065389,0.421420593266486,"Company_1",0.814385167202695,1.03810202017762,0.351193922353907,"user_18","Department_2"
"2013Q2",-1.1835424489142,0.285189976136757,0.570242137579752,"Company_1",0.966402717661673,0.736275904111169,0.0610634570871952,"user_18","Department_2"
"2011Q3",-1.12678384680359,-1.36230534097146,0.788223995866915,"Company_1",0.8106810617891,-3.02301487566176,0.00807672961942981,"user_19","Department_1"
"2011Q4",-0.52346367332984,-0.825509727718615,1.03029823119275,"Company_1",1.07935653173628,-2.37470511437765,0.922354639305609,"user_19","Department_1"
"2012Q1",-0.301048315002356,-0.51044211525907,0.936028008724068,"Company_1",0.993820654143932,0.591772200646019,0.786585323771861,"user_19","Department_1"
"2012Q2",-0.239597978919924,-0.286601719836514,1.17213229336029,"Company_1",1.16207112027194,0.66095446323347,0.998825788919752,"user_19","Department_1"
"2012Q3",-0.122039480352724,-0.112853113528267,1.23918885957055,"Company_1",1.06843282898102,0.776911214212762,0.104265008660636,"user_19","Department_1"
"2012Q4",-0.242825909149708,0.0291738697509283,1.3187466679346,"Company_1",1.0319379992027,0.743212598700745,0.873379833954516,"user_19","Department_1"
"2013Q1",-0.156852531114773,0.149293244689985,1.14517658120532,"Company_1",1.08206585174648,0.797984898789004,0.116790033805371,"user_19","Department_1"
"2013Q2",-0.323070564897311,0.253368979381529,1.10429764960164,"Company_1",1.06291834650434,0.242354484182094,0.230787332974248,"user_19","Department_1"
"2013Q3",-0.953238645090323,-1.36230534097146,0.556498086294247,"Company_1",-0.0168749089217563,1.14456452381455,-1.23410242428555,"user_20","Department_4"
"2013Q4",-0.686438317331835,-0.825509727718615,0.758460257889821,"Company_1",0.381266718188093,1.11966620594248,0.267286039060077,"user_20","Department_4"
"2013Q3",-0.979963834135359,-1.13987257325152,0.5582498673827,"Company_1",0.14270762276577,0.519833497883444,0.0142903163123262,"user_21","Department_1"
"2013Q4",-0.466500441894284,-0.705794937906116,0.999226031805098,"Company_1",0.749130050900258,0.381784476947112,0.863643583939664,"user_21","Department_1"
"2014Q1",-0.136253278938343,-0.428486849807736,0.988666237265333,"Company_1",0.6741552204985,0.591772200646019,0.576889004356494,"user_21","Department_1"
"2014Q2",-0.332946401556342,-0.224288252949783,1.18063317577285,"Company_1",0.941272741372988,0.600271247955364,0.877342830191718,"user_21","Department_1"
"2016Q1",-0.66407541803357,0.477652944499505,0.988552934445212,"Company_1",0.682816900911638,0.238843126201731,0.0164919808885483,"user_21","Department_1"
"2010Q2",-1.33842186094824,-0.705794937906116,0.2458341502324,"Company_1",-0.131377953896308,1.2689821412402,0.500271077103936,"user_22","Department_2"
"2010Q3",-1.23954784733095,-0.428486849807736,0.499417839486575,"Company_1",0.0396839871105103,1.30498671273151,0.898087403087685,"user_22","Department_2"
"2010Q4",-1.26888012782517,-0.224288252949783,0.247047411421038,"Company_1",0.23467056529216,1.23018015434999,0.687119010806056,"user_22","Department_2"
"2011Q1",-1.20704384226047,-0.06258410868783,0.234292463915257,"Company_1",0.0927420882468692,1.27551832796169,0.821029142919882,"user_22","Department_2"
"2014Q2",-1.32240408858319,0.0291738697509283,0.16384698790889,"Company_1",0.350081497138048,1.26238501017379,-1.42506013186329,"user_23","Department_4"
"2014Q2",-1.19451501486589,-1.67457292725038,0.292843887416484,"Company_1",0.381266718188093,0.647253453468407,-1.25704866175774,"user_24","Department_1"
"2014Q3",-1.15940319929735,-0.966970997482019,0.603326549557924,"Company_1",0.55778466319987,0.358392687666036,-1.17553814655802,"user_24","Department_1"
"2014Q4",-1.22944964480812,-0.602022918197419,0.533213054037646,"Company_1",0.656564879171784,0.152862247312236,-0.256514426563096,"user_24","Department_1"
"2015Q1",-0.924367634447758,-0.354324812844938,0.481427659492302,"Company_1",0.772732432730855,0.124475860010095,0.0751051844955506,"user_24","Department_1"
"2015Q2",-1.29344457500858,-0.166583747840744,0.367913530218431,"Company_1",0.93807907261663,-0.213885727931024,-0.13229161858465,"user_24","Department_1"
"2015Q3",-1.28677983085157,-0.015357567058186,0.367913530218431,"Company_1",0.704095885350575,-0.262224133213762,-0.248050249414505,"user_24","Department_1"
"2015Q4",-1.23598022642968,0.111270962735282,0.147632489800727,"Company_1",0.643131198634919,0.0126447019493579,-0.207294991814645,"user_24","Department_1"
"2016Q1",-1.26588085513682,0.149293244689985,0.746589795647031,"Company_1",1.26416441074548,-0.0533384420867914,0.489752013017537,"user_24","Department_1"
"2011Q3",-0.881216253278136,-0.825509727718615,0.710610382280936,"Company_1",0.656564879171784,-3.02301487566176,0.224231265125051,"user_25","Department_2"
"2011Q4",-0.961909535601391,-0.51044211525907,0.42798367397769,"Company_1",0.601519306203994,-2.24570583407251,0.838251052493893,"user_25","Department_2"
"2012Q1",-0.878819603465611,-0.286601719836514,0.522591992341474,"Company_1",0.836279949922945,0.470849431250167,1.08654989081237,"user_25","Department_2"
"2012Q2",-0.805620248490747,-0.112853113528267,0.485377148651019,"Company_1",0.691391963069709,0.602380153185432,1.0499533329676,"user_25","Department_2"
"2012Q3",-0.801573621198969,0.0291738697509283,0.483011566168654,"Company_1",0.745132378998283,0.893460838754789,0.377809600786469,"user_25","Department_2"
"2012Q4",-0.892157720366097,0.149293244689985,0.686784232521698,"Company_1",0.708289043192044,0.85768288428407,1.02358228393239,"user_25","Department_2"
"2013Q1",-0.707087303721942,0.253368979381529,0.456874312174731,"Company_1",0.615615498753173,0.956186615808466,0.188955706026012,"user_25","Department_2"
"2013Q2",-1.14814960507802,0.345186168936719,0.423775419186845,"Company_1",0.532487870919027,0.305958541968677,-0.27295352206556,"user_25","Department_2"
